,Velo,SpinRate,HorzBreak,InducedVertBreak,InPlay
8213,93.88,1895.0,11.15,10.29,0.31676678505940603
8214,93.03,2253.0,8.74,18.3,0.23639108899270217
8215,91.83,2112.0,8.92,14.07,0.27291510961755316
8216,93.5,2329.0,11.13,18.23,0.24008338722756695
8217,89.63,1762.0,15.21,4.96,0.3830287694090513
8218,96.31,2255.0,8.59,17.56,0.2399687585101068
8219,92.52,2214.0,17.35,13.22,0.29888589368594193
8220,95.07,2501.0,0.45,14.0,0.23679619632658705
8221,91.17,2205.0,12.24,17.76,0.2512684010896762
8222,95.06,2226.0,6.13,17.66,0.23460719177457712
8223,95.67,2580.0,9.09,17.78,0.2291526644169703
8224,95.07,2010.0,13.4,11.53,0.30811516476110856
8225,92.78,1846.0,9.16,9.58,0.3191945987464941
8226,94.98,2232.0,14.35,17.81,0.25403169981886053
8227,90.76,2027.0,5.16,15.17,0.2581628348141231
8228,88.19,2252.0,-1.4,15.24,0.23431070052639516
8229,94.76,2733.0,0.27,10.11,0.2561768507148688
8230,92.32,2196.0,13.14,6.08,0.34687355907007533
8231,95.45,2128.0,17.5,5.18,0.3699646976118609
8232,95.29,2285.0,2.36,12.42,0.26029343646507214
8233,94.41,2138.0,5.52,18.25,0.23219754626867292
8234,93.36,2172.0,0.73,18.23,0.22016811592656846
8235,91.24,1988.0,13.61,10.35,0.3209104299511122
8236,91.32,1909.0,5.84,13.43,0.27708401515851977
8237,94.69,2164.0,4.17,13.01,0.2652279672157306
8238,93.96,2485.0,3.3,14.03,0.2446022757479191
8239,94.21,2237.0,15.42,8.89,0.32728228539868703
8240,88.05,1985.0,16.75,9.75,0.336874297668206
8241,96.11,2468.0,6.66,17.69,0.227416152306283
8242,91.72,2188.0,4.1,20.81,0.21124495297423065
8243,94.55,2499.0,12.87,16.48,0.25071588562490316
8244,95.45,2063.0,11.31,11.73,0.29827013121761053
8245,96.21,2386.0,2.52,14.94,0.23882816326387923
8246,92.96,2140.0,9.57,17.06,0.25108488262872436
8247,98.24,2484.0,9.53,15.4,0.24914997693981242
8248,90.65,1914.0,9.89,17.86,0.25480966868324567
8249,96.96,2303.0,11.43,13.52,0.2749759558746611
8250,93.23,2592.0,15.92,15.11,0.2659209372469845
8251,98.28,2394.0,9.1,14.41,0.25834360110929555
8252,95.29,2260.0,13.34,17.46,0.2528785121688267
8253,96.27,2470.0,17.04,1.95,0.38237875759058404
8254,95.81,2335.0,5.75,18.18,0.22634622936496407
8255,92.55,2084.0,17.73,8.73,0.342629794883057
8256,94.61,2394.0,1.12,17.37,0.21931078683535946
8257,95.05,2292.0,9.48,14.42,0.264073328148288
8258,92.93,2312.0,11.44,19.6,0.2321416157667937
8259,96.19,2300.0,17.93,10.1,0.3212553459000454
8260,97.33,2331.0,7.41,16.58,0.24097949756213902
8261,94.72,2123.0,16.28,10.14,0.3237404410252066
8262,94.79,1928.0,18.37,4.37,0.3890232602994276
8263,93.97,2151.0,7.81,18.79,0.23379645380324673
8264,97.49,2056.0,15.54,10.58,0.31941277495880765
8265,93.13,2100.0,3.07,17.96,0.22991636175052768
8266,97.19,2341.0,11.72,18.18,0.2402207351764977
8267,95.76,2103.0,15.9,5.06,0.36689818741061886
8268,96.64,2560.0,17.26,10.35,0.30673290572511946
8269,96.44,2182.0,9.81,15.94,0.25711891165826267
8270,94.57,2101.0,10.38,15.82,0.26304889585072916
8271,93.07,2232.0,8.88,14.39,0.2655872056257277
8272,85.89,1737.0,14.15,7.04,0.3637509097419326
8273,90.89,2279.0,9.57,18.17,0.23920904948656085
8274,96.44,2461.0,16.28,7.07,0.33524413487872984
8275,93.46,2179.0,13.31,9.21,0.3209534022707184
8276,93.61,2343.0,4.17,19.14,0.2167598280125829
8277,91.99,1957.0,18.34,0.61,0.42363507741377504
8278,91.82,2021.0,15.82,7.47,0.3506071401759348
8279,94.97,2536.0,4.93,18.26,0.21776941666929767
8280,97.64,2426.0,9.7,17.54,0.2366787936563958
8281,98.84,2167.0,13.61,6.29,0.34491690229573263
8282,93.04,2079.0,11.56,10.35,0.3105227666100451
8283,93.05,2145.0,4.91,16.3,0.24447760432856797
8285,95.61,2438.0,16.67,9.21,0.3196461928821636
8286,93.91,2701.0,10.51,14.37,0.25310547508579484
8287,92.29,2201.0,5.9,17.17,0.23921389345135008
8288,94.83,2195.0,3.27,11.74,0.27119578860518007
8289,88.72,2327.0,8.91,11.68,0.2845118497089956
8290,95.03,1962.0,0.41,17.16,0.23280157256708084
8291,91.28,2547.0,5.9,18.6,0.2186482904034393
8292,95.23,2357.0,1.27,15.46,0.2334633478085225
8293,94.25,2132.0,8.56,14.83,0.2646074592991247
8294,96.19,2160.0,17.43,9.95,0.32666817018707517
8295,94.45,2263.0,1.37,17.15,0.22558148324441193
8296,91.49,2275.0,0.84,11.52,0.2647080314964532
8297,92.02,2540.0,2.9,13.49,0.2462279469560658
8298,97.2,2474.0,6.36,18.15,0.22307592137947566
8299,93.13,2284.0,15.6,12.94,0.2932265493658536
8300,92.63,2294.0,8.04,14.28,0.2621276362552769
8301,88.59,2008.0,18.37,10.12,0.3374632519317286
8302,94.8,2122.0,5.38,16.9,0.24159740595207724
8303,94.4,2337.0,8.0,21.2,0.21219063993012824
8304,92.85,2274.0,7.28,16.78,0.24273062739385762
8305,94.11,2474.0,11.97,18.21,0.23723974731971192
8306,93.58,2090.0,13.58,1.0,0.3976815648029516
8307,93.69,2233.0,12.47,6.45,0.3395022633994891
8308,94.91,2519.0,4.04,18.23,0.21645583042470926
8309,90.9,2141.0,1.55,20.73,0.20769181160501693
8310,93.52,2138.0,8.87,16.88,0.25045881383438584
8311,92.94,2255.0,14.44,16.48,0.26397004809445374
8312,98.26,2250.0,13.4,14.78,0.2721685834010132
8313,90.36,2174.0,13.86,18.59,0.250801926033758
8314,96.78,2138.0,17.69,9.91,0.32843175583727463
8315,89.55,1877.0,12.68,11.53,0.3134999511169095
8316,92.95,2421.0,16.12,13.67,0.2838331319076645
8317,93.09,2171.0,14.24,5.07,0.3598527002849357
8318,95.33,2204.0,5.49,14.09,0.25904618376603983
8319,94.73,2188.0,5.58,18.93,0.2260095632968035
8320,98.26,2304.0,12.15,17.72,0.24541642268788877
8321,95.05,2187.0,16.26,10.47,0.31822183566802015
8322,94.57,2620.0,9.85,16.48,0.23898585109858655
8323,94.28,2287.0,2.43,14.53,0.24550091218594405
8324,98.43,2365.0,18.34,13.25,0.29332856584021105
8325,91.34,2105.0,11.26,13.42,0.28477389908679174
8326,96.63,2428.0,5.38,17.48,0.22688788067766333
8327,92.69,2088.0,15.51,11.05,0.3161151827150603
8328,92.72,2201.0,17.13,7.14,0.3496125442477373
8329,92.48,2515.0,9.38,17.74,0.23332869340084494
8330,92.47,2138.0,8.47,18.69,0.2370459028930197
8331,92.1,2538.0,10.12,14.38,0.2583870539443622
8332,86.88,2039.0,14.53,12.67,0.30427011819381755
8333,91.45,2091.0,3.28,13.53,0.262807345109472
8334,93.28,2560.0,7.36,12.04,0.26724837928310563
8335,90.31,2168.0,0.83,10.4,0.27749020591893253
8336,94.62,2058.0,10.13,16.35,0.2599823320353777
8337,97.1,2041.0,8.75,14.07,0.27306975171483727
8338,97.06,2337.0,16.97,6.1,0.3506108447894898
8339,93.39,1784.0,8.59,9.8,0.31790809338494946
8340,92.98,2114.0,10.45,11.79,0.2943658879786203
8341,92.9,2217.0,11.26,16.64,0.2558219243028586
8342,95.7,2600.0,7.68,17.03,0.2301752524756223
8343,91.15,2028.0,11.87,7.89,0.334862729461197
8344,91.75,2435.0,5.52,17.78,0.22660206317315262
8345,94.72,2455.0,3.55,19.29,0.2105581520850897
8346,95.93,2305.0,6.36,22.13,0.2031490369711519
8347,96.3,2221.0,13.51,3.52,0.3677524441215511
8348,94.08,1976.0,6.13,15.58,0.25828027640749973
8349,93.05,2295.0,7.53,16.94,0.24145202078771993
8350,85.98,2085.0,1.44,17.1,0.23473856853137354
8351,97.07,2301.0,15.9,10.58,0.31090555673397646
8352,90.78,2448.0,-2.94,11.79,0.2471307538045459
8353,92.33,2340.0,11.6,16.96,0.2503035866087494
8354,96.5,2396.0,7.48,15.48,0.24700791802750383
8355,94.11,2252.0,5.19,13.96,0.2579659103206015
8356,92.95,1983.0,14.52,8.51,0.3387100264564903
8357,90.46,2093.0,15.22,7.56,0.3455465982263911
8358,93.91,2367.0,16.78,17.1,0.2611940763888553
8359,88.76,2237.0,6.03,20.84,0.21488640448950555
8360,93.96,2749.0,2.44,18.67,0.20332566500370752
8361,93.57,2129.0,4.2,20.6,0.21405196351747677
8362,94.37,2258.0,8.44,14.95,0.2588764233723414
8363,92.19,2019.0,3.66,15.28,0.2532382014342973
8364,94.48,2382.0,9.75,19.12,0.22851469625943768
8365,93.45,2332.0,4.7,15.95,0.23995349949346664
8366,95.55,2468.0,10.07,11.57,0.28068270566828035
8367,93.89,2052.0,16.37,10.48,0.32436488853659695
8368,93.81,2141.0,9.97,4.57,0.3518657013430925
8369,92.86,2725.0,7.73,14.22,0.24663026831558574
8370,95.63,2534.0,10.2,18.74,0.22684661202080245
8371,92.51,2337.0,3.89,11.71,0.26879860908878395
8372,95.47,2486.0,8.83,18.57,0.2263198480210685
8373,91.48,2138.0,6.33,12.57,0.27651084018049643
8374,96.06,2551.0,-0.1,18.89,0.20162460065487622
8375,91.81,1849.0,13.47,6.62,0.3579823276837682
8376,95.07,2276.0,3.93,20.38,0.20984935909727123
8377,97.21,2567.0,12.59,18.85,0.23024383831913317
8378,93.69,2253.0,19.94,9.95,0.33147968908371855
8379,93.2,2120.0,13.16,10.02,0.3162410968141219
8380,94.94,2001.0,5.89,9.27,0.30517566752228525
8381,95.53,2310.0,14.67,4.59,0.3584767829845806
8382,97.12,2283.0,11.27,15.63,0.2593926862926241
8383,92.11,2192.0,6.6,17.07,0.2420207129743475
8384,90.67,2064.0,5.53,16.27,0.2498766987433048
8385,95.31,1926.0,17.97,9.45,0.34253137071799816
8386,89.15,2200.0,16.09,7.59,0.34407295917353886
8387,97.16,2302.0,8.98,11.59,0.28309326472714313
8388,94.83,2372.0,7.29,18.27,0.22855486978621106
8389,94.66,2135.0,17.26,9.16,0.3345108926029751
8390,93.19,2243.0,5.63,18.62,0.2269453001535643
8391,90.71,1994.0,12.56,3.69,0.37544370654670584
8392,96.72,2390.0,12.16,9.08,0.3089344447119388
8393,95.01,2739.0,9.39,17.37,0.22770009392879392
8394,92.63,2030.0,16.35,5.62,0.36783995397172825
8395,92.99,1849.0,5.25,9.2,0.3106410305396709
8396,93.14,2023.0,1.7,17.78,0.23034074653985936
8397,95.19,2151.0,12.39,13.41,0.28477619136923793
8398,94.14,2631.0,7.81,20.15,0.20952465446224955
8399,89.66,2175.0,17.22,6.93,0.3541396365920813
8400,91.85,2443.0,8.98,21.07,0.21279893520414156
8401,94.54,2502.0,10.23,15.77,0.24897335558946831
8402,93.6,2527.0,10.78,11.89,0.2787169360131909
8403,94.99,2832.0,11.7,19.08,0.21883661079237518
8404,94.87,2186.0,3.3,17.03,0.2334080806567294
8405,92.92,2097.0,11.05,15.79,0.2657981967845592
8406,92.55,2141.0,14.97,11.07,0.3123194620352085
8407,97.64,2326.0,9.69,14.92,0.25877257642673596
8408,91.22,2258.0,2.63,8.82,0.29106496450671626
8409,93.1,2290.0,11.46,16.87,0.2520507555541916
8410,87.23,2173.0,4.99,18.72,0.22899227761039648
8411,95.49,2075.0,10.4,8.21,0.3240060831748249
8412,97.42,2285.0,15.0,12.25,0.29529189647781695
8413,93.75,2350.0,13.24,14.76,0.2699384585333953
8414,90.94,2326.0,21.25,5.8,0.36982668312017836
8415,93.34,2223.0,4.37,16.49,0.23906196509730457
8416,97.34,2184.0,14.38,10.69,0.31007484658430107
8417,92.38,2109.0,5.71,17.68,0.2382419144489929
8418,89.28,2199.0,17.63,8.17,0.34377946065958553
8419,98.24,2223.0,10.04,16.77,0.24962557090970755
8420,92.48,2256.0,15.04,13.36,0.2896490143965285
8421,95.3,2059.0,18.07,3.6,0.3890979435011435
8422,93.01,2302.0,10.53,15.53,0.25901553712253383
8423,93.92,2263.0,2.64,17.96,0.22336702585732082
8424,96.4,2281.0,12.88,17.56,0.24985565108339836
8425,90.28,2000.0,3.33,17.12,0.2406240549228332
8426,94.57,2391.0,2.53,17.8,0.2198872188964764
8427,96.63,2323.0,13.65,12.34,0.28963578166979137
8428,94.67,2246.0,0.71,14.9,0.23984360642701377
8429,97.99,2231.0,16.64,10.11,0.3193711589879887
8430,92.86,2403.0,6.48,17.89,0.22882711781212797
8431,95.29,2212.0,13.42,11.95,0.29684392517254904
8432,93.95,2540.0,6.69,18.86,0.21814212662516694
8433,92.01,2295.0,4.71,18.01,0.22755827459530314
8434,87.54,2251.0,16.44,11.91,0.30741855653453165
8435,87.3,2169.0,0.12,16.61,0.23166653509893473
8436,94.82,2400.0,8.99,17.77,0.2351735872940513
8437,98.55,2270.0,15.63,11.79,0.3009032887393097
8438,92.56,2072.0,14.45,12.18,0.3044485986697454
8439,96.48,2507.0,3.4,20.2,0.2023992087069869
8440,96.91,2248.0,15.53,15.15,0.2757016924025243
8441,93.37,2097.0,13.9,14.32,0.28459394857697723
8442,95.8,2402.0,6.9,18.4,0.22545753340148647
8443,92.03,2130.0,13.02,7.49,0.3372125248642283
8444,92.95,2049.0,8.37,12.44,0.2858821460268386
8445,94.09,2091.0,12.84,4.55,0.3630112831036413
8446,92.0,2772.0,1.16,17.78,0.20595068105747538
8447,94.34,2316.0,9.34,15.23,0.25713634183543926
8448,94.27,1964.0,13.83,12.79,0.30124875975282467
8449,95.0,2299.0,-1.82,10.48,0.263257689713043
8450,95.11,2263.0,11.59,15.73,0.26093592622819534
8451,95.26,2538.0,17.18,10.85,0.3038541007300695
8452,95.62,2389.0,7.13,19.48,0.21931983044083944
8453,93.11,2343.0,9.64,18.38,0.23503435995011732
8454,95.33,2324.0,6.73,17.63,0.2329525860125503
8455,95.49,2284.0,14.17,15.57,0.26807110608382895
8456,93.36,2243.0,8.86,16.24,0.25146294874410297
8457,96.49,2182.0,13.83,13.96,0.28282044927430844
8458,94.72,2257.0,3.05,19.89,0.2116694808600228
8459,97.02,2385.0,6.44,18.43,0.2243081936234034
8460,93.75,2392.0,2.78,22.79,0.189593548353345
8461,89.35,2262.0,14.3,16.91,0.26147809378915
8462,94.66,2115.0,15.88,8.47,0.3370341010209333
8463,100.08,2394.0,5.93,15.76,0.23996368022247674
8464,92.14,2075.0,9.6,17.65,0.24945912147695917
8465,96.39,2368.0,6.59,18.25,0.22662376977443166
8466,95.33,2529.0,8.05,16.47,0.23738657781587055
8467,92.02,2241.0,10.5,16.61,0.25355266265467447
8468,94.99,2318.0,14.57,12.06,0.29528047307264405
8469,93.57,1905.0,9.25,13.59,0.28451343847893
8470,97.1,2319.0,15.87,10.11,0.3139601905345964
8471,98.17,2449.0,7.6,15.05,0.2479726145848084
8472,94.94,2164.0,14.24,10.93,0.3094611637730928
8473,96.0,2128.0,14.68,15.72,0.2737917725978399
8474,94.77,2084.0,15.04,4.86,0.36720495088016264
8475,96.47,2270.0,9.77,15.56,0.2566887174507003
8476,92.86,2176.0,17.97,12.56,0.307350569716461
8477,92.82,2271.0,8.08,18.68,0.23164839139831644
8478,95.3,2524.0,10.25,19.51,0.22225991444095983
8479,92.69,2053.0,16.36,1.91,0.40044176879641546
8480,96.71,2410.0,14.06,10.17,0.3047802618250928
8481,95.43,2386.0,6.36,17.9,0.22816540153489287
8482,92.06,1961.0,3.17,17.62,0.23743786518756083
8483,94.24,2232.0,7.21,14.94,0.25670769057791615
8484,97.69,2368.0,18.34,1.26,0.39669866610217486
8485,89.61,2254.0,0.96,19.37,0.21194988087320824
8486,96.06,2320.0,3.6,17.65,0.22517596199433665
8487,93.52,1905.0,5.02,17.74,0.24257185717411783
8488,95.03,2449.0,8.34,18.89,0.224350491974311
8489,92.6,2161.0,13.43,8.56,0.32785049943895284
8490,95.54,2380.0,1.61,10.82,0.26671570822885105
8491,93.2,2187.0,16.94,11.69,0.31090029093447336
8492,88.76,2090.0,18.18,6.76,0.3626339368435964
8493,92.07,2171.0,17.36,11.89,0.3115748842118037
8494,93.81,1980.0,11.1,10.06,0.31516904688324493
8495,90.76,2190.0,4.89,18.24,0.23026691723948112
8496,94.17,2163.0,11.65,14.81,0.2719276326260639
8497,90.88,2086.0,12.11,8.79,0.32571265646359965
8498,95.97,2242.0,11.8,17.27,0.25067999136885116
8499,97.04,2511.0,8.77,19.25,0.22034700604524074
8500,95.92,2206.0,4.57,19.02,0.2220512264397339
8501,91.7,2252.0,6.47,18.14,0.23242767670757328
8502,98.49,2526.0,3.99,14.94,0.23700096658859843
8503,93.86,2416.0,16.28,17.05,0.2585354022656191
8504,96.74,2424.0,8.3,16.73,0.23922218099976633
8505,95.23,2175.0,15.12,4.49,0.36665468550135255
8506,92.1,2271.0,14.24,13.9,0.28278113955837514
8507,92.39,2246.0,3.18,13.78,0.2548924400487048
8508,95.08,2490.0,7.95,19.77,0.21633576932901163
8509,93.9,1969.0,16.24,8.81,0.3415638184776936
8510,94.12,2163.0,7.71,19.13,0.23078681147484834
8511,88.73,2202.0,10.94,16.21,0.26018059086829054
8512,93.75,2396.0,9.25,16.67,0.2439961232563025
8513,94.36,1739.0,9.49,13.67,0.29051063234385516
8514,95.35,2319.0,5.36,18.89,0.22136253886659518
8515,96.38,2380.0,16.41,13.36,0.2872760790682573
8516,95.79,2316.0,11.5,12.48,0.2831444953144431
8517,92.8,2121.0,14.97,13.02,0.29717893065426776
8518,96.77,2033.0,11.3,13.98,0.281136888637405
8519,95.03,2675.0,3.46,19.25,0.20385745512571118
8520,92.93,2317.0,19.01,3.81,0.3800426230311421
8521,94.28,2162.0,8.06,18.98,0.23263688889918355
8522,97.34,2575.0,9.2,17.95,0.22787379111234718
8523,92.45,2224.0,8.97,13.37,0.2740457679594937
8524,91.23,2365.0,3.77,19.62,0.2128176940160955
8525,93.21,2330.0,6.92,17.87,0.23229319622196754
8526,95.13,2226.0,1.73,16.22,0.23372677607538034
8527,97.21,2561.0,10.25,11.41,0.27832854022700376
8528,98.65,3015.0,6.98,15.43,0.22485632561121152
8529,92.17,1997.0,4.57,18.3,0.2349460045149117
8530,97.66,2297.0,16.02,11.07,0.30716619875737755
8531,97.7,2295.0,13.83,8.7,0.3203485557102022
8532,92.26,2149.0,8.99,15.15,0.2634879840338761
8533,96.4,2365.0,3.97,14.74,0.24449340646411039
8534,90.96,2331.0,8.22,17.61,0.23800134183784194
8535,94.3,2213.0,11.35,14.93,0.2683521138961526
8536,91.05,2059.0,16.67,2.97,0.3922183467832872
8537,94.96,2281.0,12.73,14.88,0.2697164465478138
8538,96.98,2405.0,-0.44,18.7,0.20613495675424642
8539,97.24,2338.0,13.59,15.46,0.26475956399701045
8540,87.9,2070.0,7.34,14.32,0.2697682295258072
8541,95.32,2711.0,0.68,19.77,0.1935178779895494
8542,92.69,2304.0,9.23,18.81,0.23251327326656118
8543,92.43,2178.0,4.16,15.39,0.2481408627940912
8544,92.71,2355.0,3.87,18.2,0.22213957201492718
8545,95.63,2387.0,5.76,15.3,0.24455603569872505
8546,92.18,1901.0,12.65,7.53,0.34515007975220763
8547,97.59,2340.0,17.27,7.77,0.33675652993129346
8548,96.64,2525.0,16.29,15.19,0.26745721146799956
8549,95.85,2658.0,2.73,18.59,0.2066159702007164
8550,88.24,2327.0,8.79,19.05,0.23055748812521507
8551,90.41,2375.0,5.08,16.34,0.23778596844861094
8552,90.9,2024.0,14.62,13.26,0.2987482282702395
8553,92.66,2044.0,5.56,15.35,0.2566004282679921
8554,92.99,2583.0,2.1,10.22,0.2661487562615992
8555,95.12,2417.0,3.34,20.92,0.20091124515524544
8556,95.12,1938.0,7.31,16.82,0.2532570875320095
8557,97.51,2234.0,13.88,3.32,0.3696175852891936
8558,91.02,1982.0,11.8,14.31,0.2840668090406466
8559,87.48,1951.0,18.16,2.34,0.4092833582220789
8560,94.8,1854.0,12.45,14.32,0.28915419549045934
8561,93.57,2316.0,0.75,18.17,0.21601680461787076
8562,92.94,2418.0,2.0,21.68,0.19403209293163354
8563,92.54,1998.0,4.68,14.32,0.26355850120409374
8564,94.21,2035.0,16.04,13.69,0.29761352496358584
8565,93.66,2284.0,15.26,11.07,0.3070849312594166
8566,98.68,2396.0,11.51,15.45,0.2567884764409337
8567,95.42,2132.0,4.29,14.14,0.258055094473856
8568,98.89,2320.0,14.49,12.31,0.2914624531192891
8569,99.14,2423.0,4.28,14.62,0.24319321106022912
8570,94.27,2223.0,17.13,7.3,0.3466365428379818
8571,93.28,2337.0,4.57,16.17,0.23799033850559348
8572,94.86,2207.0,9.6,19.44,0.23156253440073765
8573,98.27,2015.0,6.04,12.03,0.2818480573521283
8574,90.15,2086.0,11.74,15.61,0.2704216091117472
8575,94.79,2370.0,5.04,16.64,0.23428636484268317
8576,87.02,2213.0,10.82,15.92,0.2622424845596293
8577,98.24,2476.0,6.34,16.59,0.23313431200327855
8578,97.8,2044.0,17.4,3.44,0.38791735029851393
8579,91.72,2305.0,6.21,15.56,0.2480227922319582
8580,93.23,2464.0,15.27,14.38,0.2743341781220088
8581,96.09,2507.0,9.73,13.97,0.2600274534205395
8582,99.14,2233.0,8.57,16.47,0.24737024702523422
8583,95.04,2532.0,9.21,19.37,0.22057337508092023
8584,92.39,2090.0,13.83,13.94,0.28801538453768233
8585,92.71,2235.0,11.99,9.76,0.3105976753308337
8586,94.49,2452.0,14.06,16.64,0.2542732046858869
8587,91.36,2124.0,15.86,10.01,0.3249319778144833
8588,96.28,2416.0,10.75,16.26,0.24913379540185746
8589,93.83,2405.0,4.65,16.24,0.23525293904201827
8590,94.01,2492.0,10.49,14.68,0.2580812781440251
8591,91.17,2286.0,10.26,13.0,0.2785940985962366
8592,93.17,2270.0,3.75,15.97,0.23963321318965877
8593,95.0,2279.0,5.79,15.79,0.2450595869689141
8594,93.73,2288.0,8.97,17.11,0.24385991055585118
8595,92.22,2342.0,9.55,17.54,0.2409852072219449
8596,92.22,2143.0,14.27,10.07,0.31858603102666017
8597,93.94,2297.0,3.28,17.26,0.22847786439906978
8598,95.49,2482.0,9.99,10.87,0.2854015599094666
8599,92.77,2345.0,12.58,13.84,0.2756957686969778
8600,93.81,2155.0,14.01,10.91,0.30976698463136315
8601,90.84,1950.0,13.34,7.43,0.3466753832755911
8602,95.13,2015.0,-0.46,16.11,0.2361066121827827
8603,89.97,2123.0,13.08,7.8,0.3359029705723773
8604,92.19,2277.0,10.2,16.5,0.2522632503961919
8605,93.18,2287.0,12.79,12.68,0.28726087624089247
8606,97.12,2114.0,16.59,11.07,0.3162807899953471
8607,97.23,2324.0,6.1,14.13,0.2554313064008144
8608,92.74,2120.0,14.01,5.53,0.35739274064850046
8609,92.36,2147.0,0.82,14.67,0.24589523455225706
8610,95.65,2588.0,8.28,19.27,0.21710258628179394
8611,92.22,2249.0,0.86,-0.09,0.36046841410757263
8612,90.33,2090.0,4.54,19.6,0.22366638194274638
8613,92.95,2053.0,0.87,15.76,0.24131265510446875
8614,90.53,2523.0,3.6,19.82,0.20656309658319616
8615,91.68,2336.0,21.06,4.17,0.38311051071082297
8616,92.03,2314.0,10.71,17.47,0.24540141047532832
8617,92.73,2189.0,10.36,19.52,0.2341769503066561
8618,89.98,2508.0,7.05,17.54,0.23011531727737586
8619,96.53,2534.0,1.09,18.32,0.20818600692986095
8620,94.27,2513.0,2.64,18.7,0.2106202497275327
8621,94.46,2372.0,10.46,18.85,0.23239659506162244
8622,92.68,2226.0,-0.48,19.62,0.2070080223616356
8623,96.58,2300.0,12.13,10.47,0.3011328624817819
8624,93.99,2187.0,11.7,17.57,0.2508728530243349
8625,96.51,2218.0,15.21,11.0,0.3089512843797446
8626,91.41,1816.0,4.54,16.01,0.25759065725618485
8627,92.1,2140.0,-0.34,20.97,0.20166583332858062
8628,94.39,1998.0,8.87,18.58,0.2428459949079457
8629,93.1,2424.0,2.92,19.08,0.2119308666796687
8630,93.54,2331.0,5.94,17.26,0.23393885620113092
8631,93.19,2618.0,-0.55,9.34,0.26435313884475004
8632,99.53,2045.0,14.54,9.16,0.32793347516447224
8633,91.12,2070.0,2.92,16.05,0.24446610280482664
8634,93.14,2211.0,13.76,15.02,0.2746695371099592
8635,95.84,2394.0,9.59,16.61,0.24461253398961097
8636,89.87,2470.0,14.01,13.61,0.27784908407335906
8637,95.9,2377.0,7.54,17.84,0.23155285624233493
8638,93.89,2207.0,13.01,10.37,0.3091972840969508
8639,96.98,1930.0,4.53,14.4,0.26336583604493957
8640,94.21,2211.0,4.59,16.55,0.23929136227899234
8641,97.88,2170.0,19.95,10.12,0.3316958042249056
8642,95.55,2021.0,4.91,15.57,0.25308443613549675
8643,86.73,1888.0,-1.15,11.61,0.2744997893758604
8644,96.62,2480.0,14.02,12.84,0.28086902976028116
8645,95.42,2011.0,12.13,13.6,0.2877443317773764
8646,98.01,2405.0,4.58,17.2,0.22714229377948406
8647,93.48,2208.0,11.31,18.88,0.24006108871730905
8648,96.02,2165.0,8.59,14.63,0.26434277264676787
8649,95.9,2212.0,16.41,6.52,0.35095319408459047
8650,87.92,1969.0,12.36,10.2,0.32058501817416735
8651,89.07,2414.0,11.64,18.09,0.24100487892725048
8652,92.53,1938.0,13.45,12.03,0.30803008643367763
8653,89.59,2048.0,14.61,9.03,0.33328971399415547
8654,94.87,2245.0,16.07,9.58,0.32282959991324245
8655,93.6,2245.0,18.19,11.09,0.3170528018147645
8656,91.78,2301.0,4.74,19.62,0.2168583037513662
8657,95.91,2379.0,7.74,18.64,0.22655536025150647
8658,91.31,2309.0,5.71,14.88,0.25163465076183333
8659,96.05,2444.0,17.76,10.24,0.313902468844091
8660,96.71,2104.0,11.0,12.06,0.29269205510013746
8661,93.54,2297.0,14.42,15.23,0.2715631211086456
8662,93.47,2248.0,2.19,16.5,0.2327671086425854
8663,97.6,2331.0,12.68,13.5,0.27725893463177864
8664,91.73,2279.0,2.07,16.54,0.23177214370852467
8665,94.68,2152.0,7.14,12.51,0.2774503746758037
8666,95.91,2182.0,19.34,11.1,0.3219459510473078
8667,92.93,2219.0,10.7,15.44,0.26310465631225444
8668,95.54,2072.0,7.33,16.71,0.24930888562851597
8669,95.6,2019.0,15.95,11.04,0.31905629768413135
8670,95.18,2099.0,10.39,13.24,0.2825139733898404
8671,95.43,2226.0,15.15,10.59,0.3122610148300419
8672,97.14,2464.0,9.48,17.79,0.23333115833984655
8673,96.9,2295.0,11.54,17.44,0.24664967166520205
8674,94.06,2229.0,8.11,17.52,0.24070696250096763
8675,91.88,2229.0,5.34,18.99,0.22466208117705536
8676,93.12,2204.0,9.86,16.77,0.2516433015012031
8677,93.95,2262.0,7.51,17.89,0.23558887119558458
8678,97.51,2400.0,3.65,17.75,0.2215976662932661
8679,97.72,2286.0,10.46,12.53,0.2802692656148127
8680,92.39,2083.0,8.12,15.72,0.2592849126413018
8681,98.37,2269.0,11.57,15.26,0.26295601142171715
8682,95.3,2235.0,13.49,2.47,0.3769261813473841
8683,94.89,2542.0,11.03,19.45,0.22405984257961398
8684,96.48,2282.0,13.06,16.5,0.2579460657701986
8685,96.05,2122.0,9.64,14.93,0.2664234268238594
8686,93.75,2213.0,8.91,20.1,0.22562436713566378
8687,93.68,2022.0,17.81,10.65,0.3285477355775062
8688,94.26,2211.0,9.88,17.15,0.24831942692018708
8689,94.84,2181.0,12.41,13.58,0.2825208274361756
8690,92.59,2209.0,3.82,19.4,0.2187840675827907
8691,98.31,2424.0,15.19,11.63,0.29509430506028
8692,94.76,2233.0,16.05,6.37,0.3507558254529267
8693,96.49,2297.0,6.8,18.56,0.22730327039062503
8694,96.91,2304.0,5.66,16.39,0.23901143962979107
